Name,Class,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEAMUS,,BARBARACLE 1,TYRANTRUM 1,DELPHOX 1,GOODRA 1,AROMATISSE 1,TYPHLOSION 1,TORTERRA 1,SAMUROTT 1,GRANBULL 1,FORRETRESS 1,VESPIQUEN 1,GASTRODON 1,VILEPLUME 1,EXPLOUD 1,AMBIPOM 1,SLOWBRO 1,CRYOGONAL 1,ALAKAZAM 1,GOTHITELLE 1,NIDOKING 1,HAWLUCHA 1,AURORUS 1,GRENINJA 1,TREVENANT 1,VENUSAUR 1,FERALIGATR 1,INFERNAPE 1,DUGTRIO 1,JYNX 1,SKARMORY 1,RAICHU 1,SKUNTANK 1,VICTREEBEL 1,LOPUNNY 1,COFAGRIGUS 1,WEEZING 1,DRUDDIGON 1,SLOWKING 1,REUNICLUS 1,CRADILY 1,CARBINK 1,TALONFLAME 1,GOGOAT 1,GOURGEIST 1,CHARIZARD 1,SCEPTILE 1,EMPOLEON 1,MAROWAK 1,MRMIME 1,ABSOL 1,DEWGONG 1,SAWK 1,ELECTRODE 1,FROSLASS 1,GOLURK 1,KANGASKHAN 1,MUSHARNA 1,MILTANK 1,BISHARP 1,ARMALDO 1,PYROAR 1,SYLVEON 1,NOIVERN 1,CLAWITZER 1,BLASTOISE 1,BLAZIKEN 1,SERPERIOR 1,MEDICHAM 1,LANTURN 1,WHISCASH 1,MANECTRIC 1,THROH 1,LUDICOLO 1,LILLIGANT 1,DURANT 1,TAUROS 1,SCRAFTY 1,ALTARIA 1,ABOMASNOW 1,AVALUGG 1,CHESNAUGHT 1,FLORGES 1,SLURPUFF 1,MEGANIUM 1,SWAMPERT 1,EMBOAR 1,QUAGSIRE 1,BRELOOM 1,HARIYAMA 1,STARAPTOR 1,UNFEZANT 1,SHIFTRY 1,DARMANITAN 1,GOLEM 1,SPIRITOMB 1,FERROTHORN 1,TOXICROAK 1,NIDOQUEEN 1,,
MARBELLA,,BARBARACLE 1,TYRANTRUM 1,DELPHOX 1,GOODRA 1,AROMATISSE 1,TYPHLOSION 1,TORTERRA 1,SAMUROTT 1,GRANBULL 1,FORRETRESS 1,VESPIQUEN 1,GASTRODON 1,VILEPLUME 1,EXPLOUD 1,AMBIPOM 1,SLOWBRO 1,CRYOGONAL 1,ALAKAZAM 1,GOTHITELLE 1,NIDOKING 1,HAWLUCHA 1,AURORUS 1,GRENINJA 1,TREVENANT 1,VENUSAUR 1,FERALIGATR 1,INFERNAPE 1,DUGTRIO 1,JYNX 1,SKARMORY 1,RAICHU 1,SKUNTANK 1,VICTREEBEL 1,LOPUNNY 1,COFAGRIGUS 1,WEEZING 1,DRUDDIGON 1,SLOWKING 1,REUNICLUS 1,CRADILY 1,CARBINK 1,TALONFLAME 1,GOGOAT 1,GOURGEIST 1,CHARIZARD 1,SCEPTILE 1,EMPOLEON 1,MAROWAK 1,MRMIME 1,ABSOL 1,DEWGONG 1,SAWK 1,ELECTRODE 1,FROSLASS 1,GOLURK 1,KANGASKHAN 1,MUSHARNA 1,MILTANK 1,BISHARP 1,ARMALDO 1,PYROAR 1,SYLVEON 1,NOIVERN 1,CLAWITZER 1,BLASTOISE 1,BLAZIKEN 1,SERPERIOR 1,MEDICHAM 1,LANTURN 1,WHISCASH 1,MANECTRIC 1,THROH 1,LUDICOLO 1,LILLIGANT 1,DURANT 1,TAUROS 1,SCRAFTY 1,ALTARIA 1,ABOMASNOW 1,AVALUGG 1,CHESNAUGHT 1,FLORGES 1,SLURPUFF 1,MEGANIUM 1,SWAMPERT 1,EMBOAR 1,QUAGSIRE 1,BRELOOM 1,HARIYAMA 1,STARAPTOR 1,UNFEZANT 1,SHIFTRY 1,DARMANITAN 1,GOLEM 1,SPIRITOMB 1,FERROTHORN 1,TOXICROAK 1,NIDOQUEEN 1,,
BASIM,,BARBARACLE 1,TYRANTRUM 1,DELPHOX 1,GOODRA 1,AROMATISSE 1,TYPHLOSION 1,TORTERRA 1,SAMUROTT 1,GRANBULL 1,FORRETRESS 1,VESPIQUEN 1,GASTRODON 1,VILEPLUME 1,EXPLOUD 1,AMBIPOM 1,SLOWBRO 1,CRYOGONAL 1,ALAKAZAM 1,GOTHITELLE 1,NIDOKING 1,HAWLUCHA 1,AURORUS 1,GRENINJA 1,TREVENANT 1,VENUSAUR 1,FERALIGATR 1,INFERNAPE 1,DUGTRIO 1,JYNX 1,SKARMORY 1,RAICHU 1,SKUNTANK 1,VICTREEBEL 1,LOPUNNY 1,COFAGRIGUS 1,WEEZING 1,DRUDDIGON 1,SLOWKING 1,REUNICLUS 1,CRADILY 1,CARBINK 1,TALONFLAME 1,GOGOAT 1,GOURGEIST 1,CHARIZARD 1,SCEPTILE 1,EMPOLEON 1,MAROWAK 1,MRMIME 1,ABSOL 1,DEWGONG 1,SAWK 1,ELECTRODE 1,FROSLASS 1,GOLURK 1,KANGASKHAN 1,MUSHARNA 1,MILTANK 1,BISHARP 1,ARMALDO 1,PYROAR 1,SYLVEON 1,NOIVERN 1,CLAWITZER 1,BLASTOISE 1,BLAZIKEN 1,SERPERIOR 1,MEDICHAM 1,LANTURN 1,WHISCASH 1,MANECTRIC 1,THROH 1,LUDICOLO 1,LILLIGANT 1,DURANT 1,TAUROS 1,SCRAFTY 1,ALTARIA 1,ABOMASNOW 1,AVALUGG 1,CHESNAUGHT 1,FLORGES 1,SLURPUFF 1,MEGANIUM 1,SWAMPERT 1,EMBOAR 1,QUAGSIRE 1,BRELOOM 1,HARIYAMA 1,STARAPTOR 1,UNFEZANT 1,SHIFTRY 1,DARMANITAN 1,GOLEM 1,SPIRITOMB 1,FERROTHORN 1,TOXICROAK 1,NIDOQUEEN 1,,
TILAPIA,,BARBARACLE 1,TYRANTRUM 1,DELPHOX 1,GOODRA 1,AROMATISSE 1,TYPHLOSION 1,TORTERRA 1,SAMUROTT 1,GRANBULL 1,FORRETRESS 1,VESPIQUEN 1,GASTRODON 1,VILEPLUME 1,EXPLOUD 1,AMBIPOM 1,SLOWBRO 1,CRYOGONAL 1,ALAKAZAM 1,GOTHITELLE 1,NIDOKING 1,HAWLUCHA 1,AURORUS 1,GRENINJA 1,TREVENANT 1,VENUSAUR 1,FERALIGATR 1,INFERNAPE 1,DUGTRIO 1,JYNX 1,SKARMORY 1,RAICHU 1,SKUNTANK 1,VICTREEBEL 1,LOPUNNY 1,COFAGRIGUS 1,WEEZING 1,DRUDDIGON 1,SLOWKING 1,REUNICLUS 1,CRADILY 1,CARBINK 1,TALONFLAME 1,GOGOAT 1,GOURGEIST 1,CHARIZARD 1,SCEPTILE 1,EMPOLEON 1,MAROWAK 1,MRMIME 1,ABSOL 1,DEWGONG 1,SAWK 1,ELECTRODE 1,FROSLASS 1,GOLURK 1,KANGASKHAN 1,MUSHARNA 1,MILTANK 1,BISHARP 1,ARMALDO 1,PYROAR 1,SYLVEON 1,NOIVERN 1,CLAWITZER 1,BLASTOISE 1,BLAZIKEN 1,SERPERIOR 1,MEDICHAM 1,LANTURN 1,WHISCASH 1,MANECTRIC 1,THROH 1,LUDICOLO 1,LILLIGANT 1,DURANT 1,TAUROS 1,SCRAFTY 1,ALTARIA 1,ABOMASNOW 1,AVALUGG 1,CHESNAUGHT 1,FLORGES 1,SLURPUFF 1,MEGANIUM 1,SWAMPERT 1,EMBOAR 1,QUAGSIRE 1,BRELOOM 1,HARIYAMA 1,STARAPTOR 1,UNFEZANT 1,SHIFTRY 1,DARMANITAN 1,GOLEM 1,SPIRITOMB 1,FERROTHORN 1,TOXICROAK 1,NIDOQUEEN 1,,
RHETT,,BARBARACLE 1,TYRANTRUM 1,DELPHOX 1,GOODRA 1,AROMATISSE 1,TYPHLOSION 1,TORTERRA 1,SAMUROTT 1,GRANBULL 1,FORRETRESS 1,VESPIQUEN 1,GASTRODON 1,VILEPLUME 1,EXPLOUD 1,AMBIPOM 1,SLOWBRO 1,CRYOGONAL 1,ALAKAZAM 1,GOTHITELLE 1,NIDOKING 1,HAWLUCHA 1,AURORUS 1,GRENINJA 1,TREVENANT 1,VENUSAUR 1,FERALIGATR 1,INFERNAPE 1,DUGTRIO 1,JYNX 1,SKARMORY 1,RAICHU 1,SKUNTANK 1,VICTREEBEL 1,LOPUNNY 1,COFAGRIGUS 1,WEEZING 1,DRUDDIGON 1,SLOWKING 1,REUNICLUS 1,CRADILY 1,CARBINK 1,TALONFLAME 1,GOGOAT 1,GOURGEIST 1,CHARIZARD 1,SCEPTILE 1,EMPOLEON 1,MAROWAK 1,MRMIME 1,ABSOL 1,DEWGONG 1,SAWK 1,ELECTRODE 1,FROSLASS 1,GOLURK 1,KANGASKHAN 1,MUSHARNA 1,MILTANK 1,BISHARP 1,ARMALDO 1,PYROAR 1,SYLVEON 1,NOIVERN 1,CLAWITZER 1,BLASTOISE 1,BLAZIKEN 1,SERPERIOR 1,MEDICHAM 1,LANTURN 1,WHISCASH 1,MANECTRIC 1,THROH 1,LUDICOLO 1,LILLIGANT 1,DURANT 1,TAUROS 1,SCRAFTY 1,ALTARIA 1,ABOMASNOW 1,AVALUGG 1,CHESNAUGHT 1,FLORGES 1,SLURPUFF 1,MEGANIUM 1,SWAMPERT 1,EMBOAR 1,QUAGSIRE 1,BRELOOM 1,HARIYAMA 1,STARAPTOR 1,UNFEZANT 1,SHIFTRY 1,DARMANITAN 1,GOLEM 1,SPIRITOMB 1,FERROTHORN 1,TOXICROAK 1,NIDOQUEEN 1,,
OPHELIA,,BARBARACLE 1,TYRANTRUM 1,DELPHOX 1,GOODRA 1,AROMATISSE 1,TYPHLOSION 1,TORTERRA 1,SAMUROTT 1,GRANBULL 1,FORRETRESS 1,VESPIQUEN 1,GASTRODON 1,VILEPLUME 1,EXPLOUD 1,AMBIPOM 1,SLOWBRO 1,CRYOGONAL 1,ALAKAZAM 1,GOTHITELLE 1,NIDOKING 1,HAWLUCHA 1,AURORUS 1,GRENINJA 1,TREVENANT 1,VENUSAUR 1,FERALIGATR 1,INFERNAPE 1,DUGTRIO 1,JYNX 1,SKARMORY 1,RAICHU 1,SKUNTANK 1,VICTREEBEL 1,LOPUNNY 1,COFAGRIGUS 1,WEEZING 1,DRUDDIGON 1,SLOWKING 1,REUNICLUS 1,CRADILY 1,CARBINK 1,TALONFLAME 1,GOGOAT 1,GOURGEIST 1,CHARIZARD 1,SCEPTILE 1,EMPOLEON 1,MAROWAK 1,MRMIME 1,ABSOL 1,DEWGONG 1,SAWK 1,ELECTRODE 1,FROSLASS 1,GOLURK 1,KANGASKHAN 1,MUSHARNA 1,MILTANK 1,BISHARP 1,ARMALDO 1,PYROAR 1,SYLVEON 1,NOIVERN 1,CLAWITZER 1,BLASTOISE 1,BLAZIKEN 1,SERPERIOR 1,MEDICHAM 1,LANTURN 1,WHISCASH 1,MANECTRIC 1,THROH 1,LUDICOLO 1,LILLIGANT 1,DURANT 1,TAUROS 1,SCRAFTY 1,ALTARIA 1,ABOMASNOW 1,AVALUGG 1,CHESNAUGHT 1,FLORGES 1,SLURPUFF 1,MEGANIUM 1,SWAMPERT 1,EMBOAR 1,QUAGSIRE 1,BRELOOM 1,HARIYAMA 1,STARAPTOR 1,UNFEZANT 1,SHIFTRY 1,DARMANITAN 1,GOLEM 1,SPIRITOMB 1,FERROTHORN 1,TOXICROAK 1,NIDOQUEEN 1,,
TILDE,,BARBARACLE 1,TYRANTRUM 1,DELPHOX 1,GOODRA 1,AROMATISSE 1,TYPHLOSION 1,TORTERRA 1,SAMUROTT 1,GRANBULL 1,FORRETRESS 1,VESPIQUEN 1,GASTRODON 1,VILEPLUME 1,EXPLOUD 1,AMBIPOM 1,SLOWBRO 1,CRYOGONAL 1,ALAKAZAM 1,GOTHITELLE 1,NIDOKING 1,HAWLUCHA 1,AURORUS 1,GRENINJA 1,TREVENANT 1,VENUSAUR 1,FERALIGATR 1,INFERNAPE 1,DUGTRIO 1,JYNX 1,SKARMORY 1,RAICHU 1,SKUNTANK 1,VICTREEBEL 1,LOPUNNY 1,COFAGRIGUS 1,WEEZING 1,DRUDDIGON 1,SLOWKING 1,REUNICLUS 1,CRADILY 1,CARBINK 1,TALONFLAME 1,GOGOAT 1,GOURGEIST 1,CHARIZARD 1,SCEPTILE 1,EMPOLEON 1,MAROWAK 1,MRMIME 1,ABSOL 1,DEWGONG 1,SAWK 1,ELECTRODE 1,FROSLASS 1,GOLURK 1,KANGASKHAN 1,MUSHARNA 1,MILTANK 1,BISHARP 1,ARMALDO 1,PYROAR 1,SYLVEON 1,NOIVERN 1,CLAWITZER 1,BLASTOISE 1,BLAZIKEN 1,SERPERIOR 1,MEDICHAM 1,LANTURN 1,WHISCASH 1,MANECTRIC 1,THROH 1,LUDICOLO 1,LILLIGANT 1,DURANT 1,TAUROS 1,SCRAFTY 1,ALTARIA 1,ABOMASNOW 1,AVALUGG 1,CHESNAUGHT 1,FLORGES 1,SLURPUFF 1,MEGANIUM 1,SWAMPERT 1,EMBOAR 1,QUAGSIRE 1,BRELOOM 1,HARIYAMA 1,STARAPTOR 1,UNFEZANT 1,SHIFTRY 1,DARMANITAN 1,GOLEM 1,SPIRITOMB 1,FERROTHORN 1,TOXICROAK 1,NIDOQUEEN 1,,
ELIAS,,BARBARACLE 1,TYRANTRUM 1,DELPHOX 1,GOODRA 1,AROMATISSE 1,TYPHLOSION 1,TORTERRA 1,SAMUROTT 1,GRANBULL 1,FORRETRESS 1,VESPIQUEN 1,GASTRODON 1,VILEPLUME 1,EXPLOUD 1,AMBIPOM 1,SLOWBRO 1,CRYOGONAL 1,ALAKAZAM 1,GOTHITELLE 1,NIDOKING 1,HAWLUCHA 1,AURORUS 1,GRENINJA 1,TREVENANT 1,VENUSAUR 1,FERALIGATR 1,INFERNAPE 1,DUGTRIO 1,JYNX 1,SKARMORY 1,RAICHU 1,SKUNTANK 1,VICTREEBEL 1,LOPUNNY 1,COFAGRIGUS 1,WEEZING 1,DRUDDIGON 1,SLOWKING 1,REUNICLUS 1,CRADILY 1,CARBINK 1,TALONFLAME 1,GOGOAT 1,GOURGEIST 1,CHARIZARD 1,SCEPTILE 1,EMPOLEON 1,MAROWAK 1,MRMIME 1,ABSOL 1,DEWGONG 1,SAWK 1,ELECTRODE 1,FROSLASS 1,GOLURK 1,KANGASKHAN 1,MUSHARNA 1,MILTANK 1,BISHARP 1,ARMALDO 1,PYROAR 1,SYLVEON 1,NOIVERN 1,CLAWITZER 1,BLASTOISE 1,BLAZIKEN 1,SERPERIOR 1,MEDICHAM 1,LANTURN 1,WHISCASH 1,MANECTRIC 1,THROH 1,LUDICOLO 1,LILLIGANT 1,DURANT 1,TAUROS 1,SCRAFTY 1,ALTARIA 1,ABOMASNOW 1,AVALUGG 1,CHESNAUGHT 1,FLORGES 1,SLURPUFF 1,MEGANIUM 1,SWAMPERT 1,EMBOAR 1,QUAGSIRE 1,BRELOOM 1,HARIYAMA 1,STARAPTOR 1,UNFEZANT 1,SHIFTRY 1,DARMANITAN 1,GOLEM 1,SPIRITOMB 1,FERROTHORN 1,TOXICROAK 1,NIDOQUEEN 1,,
PAIGE,,BARBARACLE 1,TYRANTRUM 1,DELPHOX 1,GOODRA 1,AROMATISSE 1,TYPHLOSION 1,TORTERRA 1,SAMUROTT 1,GRANBULL 1,FORRETRESS 1,VESPIQUEN 1,GASTRODON 1,VILEPLUME 1,EXPLOUD 1,AMBIPOM 1,SLOWBRO 1,CRYOGONAL 1,ALAKAZAM 1,GOTHITELLE 1,NIDOKING 1,HAWLUCHA 1,AURORUS 1,GRENINJA 1,TREVENANT 1,VENUSAUR 1,FERALIGATR 1,INFERNAPE 1,DUGTRIO 1,JYNX 1,SKARMORY 1,RAICHU 1,SKUNTANK 1,VICTREEBEL 1,LOPUNNY 1,COFAGRIGUS 1,WEEZING 1,DRUDDIGON 1,SLOWKING 1,REUNICLUS 1,CRADILY 1,CARBINK 1,TALONFLAME 1,GOGOAT 1,GOURGEIST 1,CHARIZARD 1,SCEPTILE 1,EMPOLEON 1,MAROWAK 1,MRMIME 1,ABSOL 1,DEWGONG 1,SAWK 1,ELECTRODE 1,FROSLASS 1,GOLURK 1,KANGASKHAN 1,MUSHARNA 1,MILTANK 1,BISHARP 1,ARMALDO 1,PYROAR 1,SYLVEON 1,NOIVERN 1,CLAWITZER 1,BLASTOISE 1,BLAZIKEN 1,SERPERIOR 1,MEDICHAM 1,LANTURN 1,WHISCASH 1,MANECTRIC 1,THROH 1,LUDICOLO 1,LILLIGANT 1,DURANT 1,TAUROS 1,SCRAFTY 1,ALTARIA 1,ABOMASNOW 1,AVALUGG 1,CHESNAUGHT 1,FLORGES 1,SLURPUFF 1,MEGANIUM 1,SWAMPERT 1,EMBOAR 1,QUAGSIRE 1,BRELOOM 1,HARIYAMA 1,STARAPTOR 1,UNFEZANT 1,SHIFTRY 1,DARMANITAN 1,GOLEM 1,SPIRITOMB 1,FERROTHORN 1,TOXICROAK 1,NIDOQUEEN 1,,
DECK,,BARBARACLE 1,TORTERRA 1,FORRETRESS 1,DURANT 1,NIDOKING 1,CARRACOSTA 1,CLAYDOL 1,KROOKODILE 1,KLINKLANG 1,MAMOSWINE 1,METAGROSS 1,CARBINK 1,EMPOLEON 1,SKARMORY 1,GOLEM 1,CRADILY 1,ESCAVALIER 1,BRONZONG 1,STEELIX 1,LUCARIO 1,MAGNEZONE 1,GARCHOMP 1,TYRANTRUM 1,DUGTRIO 1,WHISCASH 1,FERROTHORN 1,ARMALDO 1,SEISMITOAD 1,SHUCKLE 1,GLISCOR 1,HIPPOWDON 1,RHYPERIOR 1,AURORUS 1,MAROWAK 1,GASTRODON 1,BISHARP 1,RAMPARDOS 1,SCIZOR 1,GIGALITH 1,AERODACTYL 1,PROBOPASS 1,ARCHEOPS 1,SWAMPERT 1,QUAGSIRE 1,GOLURK 1,NIDOQUEEN 1,BASTIODON 1,DONPHAN 1,EXCADRILL 1,FLYGON 1,AGGRON 1,TYRANITAR 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABSEIL,,BARBARACLE 1,TORTERRA 1,FORRETRESS 1,DURANT 1,NIDOKING 1,CARRACOSTA 1,CLAYDOL 1,KROOKODILE 1,KLINKLANG 1,MAMOSWINE 1,METAGROSS 1,CARBINK 1,EMPOLEON 1,SKARMORY 1,GOLEM 1,CRADILY 1,ESCAVALIER 1,BRONZONG 1,STEELIX 1,LUCARIO 1,MAGNEZONE 1,GARCHOMP 1,TYRANTRUM 1,DUGTRIO 1,WHISCASH 1,FERROTHORN 1,ARMALDO 1,SEISMITOAD 1,SHUCKLE 1,GLISCOR 1,HIPPOWDON 1,RHYPERIOR 1,AURORUS 1,MAROWAK 1,GASTRODON 1,BISHARP 1,RAMPARDOS 1,SCIZOR 1,GIGALITH 1,AERODACTYL 1,PROBOPASS 1,ARCHEOPS 1,SWAMPERT 1,QUAGSIRE 1,GOLURK 1,NIDOQUEEN 1,BASTIODON 1,DONPHAN 1,EXCADRILL 1,FLYGON 1,AGGRON 1,TYRANITAR 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JEANETTE,,CARBINK 1,AROMATISSE 1,STARAPTOR 1,SLOWBRO 1,SLOWKING 1,CLAYDOL 1,GARDEVOIR 1,BOUFFALANT 1,METAGROSS 1,PYROAR 1,MEDICHAM 1,UNFEZANT 1,KANGASKHAN 1,MILTANK 1,BRONZONG 1,GALLADE 1,PORYGON-Z 1,SLAKING 1,SYLVEON 1,GRANBULL 1,EXPLOUD 1,TAUROS 1,GOTHITELLE 1,BRAVIARY 1,EXEGGUTOR 1,SNORLAX 1,FLORGES 1,JYNX 1,LOPUNNY 1,MUSHARNA 1,REUNICLUS 1,PORYGON2 1,STARMIE 1,BLISSEY 1,SLURPUFF 1,MRMIME 1,AMBIPOM 1,ALAKAZAM 1,URSARING 1,LICKILICKY 1,ESPEON 1,TOGEKISS 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYLVIA,,CARBINK 1,AROMATISSE 1,STARAPTOR 1,SLOWBRO 1,SLOWKING 1,CLAYDOL 1,GARDEVOIR 1,BOUFFALANT 1,METAGROSS 1,PYROAR 1,MEDICHAM 1,UNFEZANT 1,KANGASKHAN 1,MILTANK 1,BRONZONG 1,GALLADE 1,PORYGON-Z 1,SLAKING 1,SYLVEON 1,GRANBULL 1,EXPLOUD 1,TAUROS 1,GOTHITELLE 1,BRAVIARY 1,EXEGGUTOR 1,SNORLAX 1,FLORGES 1,JYNX 1,LOPUNNY 1,MUSHARNA 1,REUNICLUS 1,PORYGON2 1,STARMIE 1,BLISSEY 1,SLURPUFF 1,MRMIME 1,AMBIPOM 1,ALAKAZAM 1,URSARING 1,LICKILICKY 1,ESPEON 1,TOGEKISS 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AURORE,,CARBINK 1,AROMATISSE 1,STARAPTOR 1,SLOWBRO 1,SLOWKING 1,CLAYDOL 1,GARDEVOIR 1,BOUFFALANT 1,METAGROSS 1,PYROAR 1,MEDICHAM 1,UNFEZANT 1,KANGASKHAN 1,MILTANK 1,BRONZONG 1,GALLADE 1,PORYGON-Z 1,SLAKING 1,SYLVEON 1,GRANBULL 1,EXPLOUD 1,TAUROS 1,GOTHITELLE 1,BRAVIARY 1,EXEGGUTOR 1,SNORLAX 1,FLORGES 1,JYNX 1,LOPUNNY 1,MUSHARNA 1,REUNICLUS 1,PORYGON2 1,STARMIE 1,BLISSEY 1,SLURPUFF 1,MRMIME 1,AMBIPOM 1,ALAKAZAM 1,URSARING 1,LICKILICKY 1,ESPEON 1,TOGEKISS 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OBERON,,VENUSAUR 1,SHIFTRY 1,BISHARP 1,HOUNDOOM 1,WEAVILE 1,CROBAT 1,ABSOL 1,WEEZING 1,NIDOQUEEN 1,DRAPION 1,ZOROARK 1,TYRANITAR 1,SKUNTANK 1,SPIRITOMB 1,NIDOKING 1,ROSERADE 1,MANDIBUZZ 1,HYDREIGON 1,VILEPLUME 1,SCRAFTY 1,MUK 1,HONCHKROW 1,TENTACRUEL 1,VICTREEBEL 1,TOXICROAK 1,GENGAR 1,KROOKODILE 1,UMBREON 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRITON,,VENUSAUR 1,SHIFTRY 1,BISHARP 1,HOUNDOOM 1,WEAVILE 1,CROBAT 1,ABSOL 1,WEEZING 1,NIDOQUEEN 1,DRAPION 1,ZOROARK 1,TYRANITAR 1,SKUNTANK 1,SPIRITOMB 1,NIDOKING 1,ROSERADE 1,MANDIBUZZ 1,HYDREIGON 1,VILEPLUME 1,SCRAFTY 1,MUK 1,HONCHKROW 1,TENTACRUEL 1,VICTREEBEL 1,TOXICROAK 1,GENGAR 1,KROOKODILE 1,UMBREON 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAN,,VENUSAUR 1,SHIFTRY 1,BISHARP 1,HOUNDOOM 1,WEAVILE 1,CROBAT 1,ABSOL 1,WEEZING 1,NIDOQUEEN 1,DRAPION 1,ZOROARK 1,TYRANITAR 1,SKUNTANK 1,SPIRITOMB 1,NIDOKING 1,ROSERADE 1,MANDIBUZZ 1,HYDREIGON 1,VILEPLUME 1,SCRAFTY 1,MUK 1,HONCHKROW 1,TENTACRUEL 1,VICTREEBEL 1,TOXICROAK 1,GENGAR 1,KROOKODILE 1,UMBREON 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHEA,,VENUSAUR 1,SHIFTRY 1,BISHARP 1,HOUNDOOM 1,WEAVILE 1,CROBAT 1,ABSOL 1,WEEZING 1,NIDOQUEEN 1,DRAPION 1,ZOROARK 1,TYRANITAR 1,SKUNTANK 1,SPIRITOMB 1,NIDOKING 1,ROSERADE 1,MANDIBUZZ 1,HYDREIGON 1,VILEPLUME 1,SCRAFTY 1,MUK 1,HONCHKROW 1,TENTACRUEL 1,VICTREEBEL 1,TOXICROAK 1,GENGAR 1,KROOKODILE 1,UMBREON 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TITANIA,,VENUSAUR 1,SHIFTRY 1,BISHARP 1,HOUNDOOM 1,WEAVILE 1,CROBAT 1,ABSOL 1,WEEZING 1,NIDOQUEEN 1,DRAPION 1,ZOROARK 1,TYRANITAR 1,SKUNTANK 1,SPIRITOMB 1,NIDOKING 1,ROSERADE 1,MANDIBUZZ 1,HYDREIGON 1,VILEPLUME 1,SCRAFTY 1,MUK 1,HONCHKROW 1,TENTACRUEL 1,VICTREEBEL 1,TOXICROAK 1,GENGAR 1,KROOKODILE 1,UMBREON 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARIEL,,VENUSAUR 1,SHIFTRY 1,BISHARP 1,HOUNDOOM 1,WEAVILE 1,CROBAT 1,ABSOL 1,WEEZING 1,NIDOQUEEN 1,DRAPION 1,ZOROARK 1,TYRANITAR 1,SKUNTANK 1,SPIRITOMB 1,NIDOKING 1,ROSERADE 1,MANDIBUZZ 1,HYDREIGON 1,VILEPLUME 1,SCRAFTY 1,MUK 1,HONCHKROW 1,TENTACRUEL 1,VICTREEBEL 1,TOXICROAK 1,GENGAR 1,KROOKODILE 1,UMBREON 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JUS,,VENUSAUR 1,FERALIGATR 1,INFERNAPE 1,QUAGSIRE 1,GASTRODON 1,LILLIGANT 1,ABOMASNOW 1,POLIWRATH 1,NINETALES 1,CHANDELURE 1,LAPRAS 1,MAGMORTAR 1,CHARIZARD 1,SCEPTILE 1,EMPOLEON 1,LANTURN 1,VILEPLUME 1,DARMANITAN 1,CRADILY 1,RAPIDASH 1,ROSERADE 1,VAPOREON 1,TANGROWTH 1,VOLCARONA 1,BLASTOISE 1,BLAZIKEN 1,SERPERIOR 1,BRELOOM 1,VICTREEBEL 1,SLOWBRO 1,FLOATZEL 1,POLITOED 1,TENTACRUEL 1,FLAREON 1,GYARADOS 1,ARCANINE 1,MEGANIUM 1,SWAMPERT 1,EMBOAR 1,WHISCASH 1,LUDICOLO 1,FERROTHORN 1,CARRACOSTA 1,HOUNDOOM 1,EXEGGUTOR 1,LEAFEON 1,KINGDRA 1,TYPHLOSION 1,TORTERRA 1,SAMUROTT 1,DEWGONG 1,SHIFTRY 1,SLOWKING 1,SEISMITOAD 1,WAILORD 1,STARMIE 1,WALREIN 1,MILOTIC 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
